EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear
104815,Employee104815,Nursing,Charge Nurse,53,female,Married,Master's Degree,PA,Allentown,2025-05-05,,No,7725.0,92700.0,3,2.0,3,No,1.6,5,0
102529,Employee102529,Finance,Billing Specialist,32,Male,Married,Master's Degree,CT,Hartford,2023-06-20,,No,7133.33,85600.0,3,3.0,3,Yes,1.9,6,65
105906,Employee105906,Nursing,Nurse Practitioner,40,Female,Divorced,Master's Degree,NY,Syracuse,2023-04-29,,No,8125.0,97500.0,4,3.0,3,No,27.6,1,45
103353,Employee103353,Finance,Financial Analyst,56,Male,Married,Associate Degree,NY,Buffalo,2021-05-01,,No,6766.67,81200.0,4,5.0,3,Yes,28.1,2,25
104512,Employee104512,Pharmacy,Pharmacist,46,Female,Married,Bachelor's Degree,CT,Stamford,2016-12-18,,No,7658.33,91900.0,2,3.0,3,Yes,10.3,4,0
109883,Employee109883,LAB SERVICES,Lab Technician,31,Female,Married,Bachelor's Degree,NY,Buffalo,2025-01-15,,No,4700.0,56400.0,2,4.0,3,No,1.0,2,25
101875,Employee101875,Pharmacy,Pharmacist,48,Female,Married,Master's Degree,MA,Springfield,2016-10-05,,No,7791.67,93500.0,4,3.0,4,No,27.5,4,15
112767,Employee112767,Facilities,Maintenance Tech,39,Female,Married,Master's Degree,PA,Philadelphia,2021-06-15,,No,5500.0,66000.0,2,3.0,3,No,10.4,1,23
102324,Employee102324,Pharmacy,Pharmacy Technician,42,Female,Married,Bachelor's Degree,NJ,Newark,2019-10-26,,No,5691.67,68300.0,3,2.0,2,No,1.0,4,13
107721,Employee107721,Nursing,Charge Nurse,29,Male,Divorced,High School,NJ,Newark,2019-10-29,2024-11-03,Yes,7000.0,84000.0,2,3.0,2,Yes,1.0,1,33
101671,Employee101671,Pharmacy,Pharmacist,39,Male,Married,Master's Degree,NY,Buffalo,2025-03-09,2025-07-22,Yes,7566.67,90800.0,2,3.0,4,No,7.3,4,10
112852,Employee112852,Surgery,Anesthesiologist,39,Female,Single,Bachelor's Degree,CT,Stamford,2017-10-18,,No,10466.67,125600.0,2,2.0,2,Yes,1.0,1,30
107334,Employee107334,Surgery,Surgeon,44,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2017-12-05,,No,10525.0,126300.0,3,2.0,2,No,1.6,2,31
110050,Employee110050,ADMINISTRATION,Admin Assistant,21,Male,Divorced,Associate Degree,CT,New Haven,2019-06-28,,No,5225.0,62700.0,5,1.0,2,No,7.0,2,14
113926,Employee113926,Patient Support,Case Manager,21,Male,Single,Doctorate,PA,Philadelphia,2025-07-19,,No,12200.0,146400.0,3,3.0,2,Yes,58.1,3,34
112730,Employee112730,Radiology,Radiologist,21,Male,Divorced,Bachelor's Degree,NY,Albany,2017-01-23,,No,10200.0,122400.0,1,3.0,3,Yes,1.0,2,29
103800,Employee103800,Patient Support,Patient Coordinator,35,Female,Single,Bachelor's Degree,CT,New Haven,2014-07-08,,No,5250.0,63000.0,3,4.0,2,No,1.0,1,26
114562,Employee114562,Finance,Financial Analyst,36,Female,Single,Master's Degree,PA,Pittsburgh,2016-06-03,,No,8641.67,103700.0,3,3.0,2,Yes,5.0,2,12
112685,Employee112685,Facilities,Maintenance Tech,32,Female,Married,Associate Degree,NY,Albany,2015-08-31,,No,4416.67,53000.0,4,3.0,3,Yes,48.1,2,18
109286,Employee109286,IT,Data Analyst,41,Male,Single,High School,MA,Boston,2014-11-04,,No,7300.0,87600.0,3,2.0,1,No,38.5,3,5
104958,Employee104958,IT,Systems Analyst,32,Male,Divorced,Master's Degree,NJ,Jersey City,2020-06-17,,No,7883.33,94600.0,3,3.0,1,No,3.6,1,17
109059,Employee109059,Facilities,Custodian,49,Female,Divorced,High School,CT,Stamford,2020-08-17,,No,4683.33,56200.0,4,3.0,3,Yes,4.9,3,33
106559,Employee106559,Surgery,Surgical Tech,44,Female,Married,Master's Degree,NJ,Jersey City,2020-05-21,,No,4683.33,56200.0,3,3.0,2,Yes,2.9,1,43
104732,Employee104732,Pharmacy,Pharmacy Technician,28,Male,Single,Doctorate,PA,Allentown,2023-06-11,,No,6025.0,72300.0,4,2.0,3,Yes,23.7,1,60
102742,Employee102742,IT,Network Engineer,36,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2015-05-05,,No,6691.67,80300.0,4,2.0,4,No,24.4,2,17
113806,Employee113806,IT,Data Analyst,21,Female,Divorced,,CT,New Haven,2023-12-18,,No,6958.33,83500.0,3,,3,No,,4,36
106496,Employee106496,Facilities,Maintenance Tech,40,Male,Divorced,Master's Degree,NY,Rochester,2014-04-15,,No,6166.67,74000.0,4,2.0,3,Yes,31.5,5,24
106675,Employee106675,Nursing,Nurse Practitioner,36,Female,Married,Master's Degree,NY,Syracuse,2022-03-20,,No,7708.33,92500.0,4,3.0,2,No,1.0,4,13
103220,Employee103220,IT,IT Support,39,Male,Divorced,Associate Degree,NJ,Newark,2021-01-13,,No,4033.33,48400.0,2,3.0,2,No,11.0,2,43
102714,Employee102714,Radiology,Radiologic Technologist,43,Female,Married,Bachelor's Degree,NY,Buffalo,2015-06-17,,No,6391.67,76700.0,1,3.0,4,No,13.0,3,25
107990,Employee107990,Pharmacy,Pharmacy Technician,44,Female,Divorced,Bachelor's Degree,NY,Buffalo,2025-12-23,,No,4241.67,50900.0,3,3.0,4,No,21.2,1,1
102031,Employee102031,Human Resources,HR Generalist,34,Female,Divorced,Bachelor's Degree,NJ,Newark,2018-11-06,,No,4916.67,59000.0,2,5.0,4,No,3.0,1,47
111735,Employee111735,Surgery,Surgical Tech,38,Male,Divorced,Master's Degree,CT,Stamford,2017-05-15,,No,5716.67,68600.0,4,3.0,2,No,20.2,2,28
111099,Employee111099,Emergency,ER Physician,25,Female,Married,Master's Degree,CT,Stamford,2025-10-12,,No,10833.33,130000.0,1,2.0,3,No,9.3,3,31
100493,Employee100493,Lab Services,Lab Technician,23,Female,Single,Associate Degree,PA,Pittsburgh,2024-01-27,,No,4166.67,50000.0,1,3.0,2,No,,4,1
106430,Employee106430,Surgery,Surgical Tech,43,Female,Married,Associate Degree,MA,Springfield,2018-11-14,,No,3950.0,47400.0,1,1.0,3,No,13.8,1,31
100668,Employee100668,Patient Support,Intake Specialist,41,Female,Single,Bachelor's Degree,CT,New Haven,2021-07-30,,No,7541.67,90500.0,2,3.0,2,No,31.8,2,3
106590,Employee106590,Patient Support,Case Manager,40,Non-Binary,Single,Bachelor's Degree,PA,Pittsburgh,2021-08-05,,No,11091.67,133100.0,2,3.0,2,Yes,3.6,5,47
113454,Employee113454,Patient Support,Intake Specialist,50,Male,Married,High School,MA,Worcester,2023-04-17,,No,7450.0,89400.0,3,3.0,2,No,8.0,0,43
104760,Employee104760,Finance,Financial Analyst,33,Female,Divorced,Bachelor's Degree,NY,Albany,2023-02-03,,No,7841.67,94100.0,2,2.0,3,Yes,12.0,4,23
114717,Employee114717,Radiology,Radiologic Technologist,36,Male,Single,Master's Degree,PA,Philadelphia,2021-08-02,2022-05-29,Yes,6800.0,81600.0,3,4.0,2,Yes,2.4,3,26
109023,Employee109023,Finance,Financial Analyst,27,Female,Single,Bachelor's Degree,CT,Hartford,2023-02-17,,No,7083.33,85000.0,4,4.0,4,No,1.0,0,2
102660,Employee102660,Pharmacy,Pharmacist,34,Male,Single,Doctorate,PA,Pittsburgh,2020-07-18,,No,9808.33,117700.0,2,3.0,4,No,12.5,1,40
108317,Employee108317,Emergency,ER Nurse,43,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2024-08-05,2024-12-21,Yes,6166.67,74000.0,2,2.0,3,Yes,34.4,2,4
102732,Employee102732,Facilities,Custodian,29,Non-Binary,Married,Master's Degree,CT,New Haven,2024-10-10,,No,5525.0,66300.0,3,3.0,3,Yes,1.9,3,27
105932,Employee105932,Administration,Records Clerk,26,Female,Divorced,Bachelor's Degree,MA,Springfield,2025-07-30,,No,4341.67,52100.0,3,4.0,2,No,5.9,2,17
113024,Employee113024,Human Resources,HR Manager,39,Female,Single,Associate Degree,NY,Rochester,2021-05-11,2025-12-02,Yes,10016.67,120200.0,2,4.0,4,Yes,8.3,0,31
103026,Employee103026,Pharmacy,Pharmacy Technician,32,Female,Married,High School,CT,Hartford,2022-09-24,2025-04-26,Yes,3983.33,47800.0,2,2.0,3,Yes,1.0,0,0
104693,Employee104693,Human Resources,HR Generalist,42,Male,Divorced,Bachelor's Degree,CT,Hartford,2016-02-06,,No,5175.0,62100.0,2,3.0,3,No,27.8,4,21
109455,Employee109455,Facilities,Facilities Manager,37,Female,Married,Associate Degree,NY,Albany,2014-01-22,,No,10275.0,123300.0,4,3.0,1,No,2.1,6,13
107060,Employee107060,Surgery,Surgical Tech,55,Female,Single,Master's Degree,MA,Springfield,2015-11-24,,No,6166.67,74000.0,4,3.0,3,No,5.5,3,21
112907,Employee112907,Surgery,Surgical Tech,51,Male,Divorced,High School,MA,Springfield,2020-09-22,2024-06-07,Yes,4666.67,56000.0,2,3.0,2,No,1.1,5,37
106029,Employee106029,Nursing,Nurse Practitioner,35,Male,Married,Bachelor's Degree,NY,Buffalo,2020-06-25,,No,8058.33,96700.0,3,1.0,4,Yes,1.6,1,47
106968,Employee106968,Radiology,Radiologic Technologist,24,Male,Single,Doctorate,PA,Allentown,2016-06-13,,No,8425.0,101100.0,2,3.0,5,No,26.2,5,16
101058,Employee101058,Emergency,ER Physician,38,Female,Divorced,Associate Degree,NJ,Newark,2020-02-27,2024-01-05,Yes,9916.67,119000.0,1,3.0,3,Yes,10.6,0,12
107785,Employee107785,Emergency,Paramedic,39,Female,Married,Bachelor's Degree,NY,Syracuse,2016-03-15,,No,5366.67,64400.0,1,2.0,4,No,1.0,1,36
113769,Employee113769,IT,Systems Analyst,28,Female,Divorced,Associate Degree,MA,Boston,2020-10-25,2024-01-11,Yes,6791.67,81500.0,1,2.0,2,Yes,16.1,2,16
106355,Employee106355,Patient Support,Case Manager,50,Female,Single,Bachelor's Degree,NY,Albany,2020-10-15,,No,10450.0,125400.0,5,4.0,2,Yes,6.4,4,22
114015,Employee114015,Facilities,Maintenance Tech,38,Male,Married,Bachelor's Degree,NJ,Jersey City,2016-10-29,,No,5266.67,63200.0,3,1.0,3,No,4.2,1,8
100284,Employee100284,Administration,Admin Assistant,46,Male,Divorced,Bachelor's Degree,MA,Boston,2023-10-26,,No,5458.33,65500.0,3,3.0,3,No,19.9,4,30
114222,Employee114222,Finance,Financial Analyst,29,female,Married,High School,PA,Pittsburgh,2017-06-20,,No,7058.33,84700.0,3,3.0,3,Yes,4.2,3,24
108809,Employee108809,Lab Services,Lab Technician,44,Female,Divorced,High School,NJ,Jersey City,2015-02-08,,No,5250.0,63000.0,1,3.0,2,No,1.0,4,32
111786,Employee111786,IT,Network Engineer,39,Male,Married,Bachelor's Degree,NJ,Jersey City,2025-03-02,2025-11-25,Yes,5833.33,70000.0,3,2.0,3,No,22.3,2,21
108873,Employee108873,SURGERY,Anesthesiologist,26,Male,Divorced,Master's Degree,NJ,Jersey City,2023-03-29,,No,10658.33,127900.0,3,4.0,2,No,18.6,5,55
100040,Employee100040,Lab Services,Phlebotomist,44,Male,Married,Associate Degree,NY,Albany,2021-08-11,,No,4783.33,57400.0,3,1.0,1,No,16.5,0,48
104943,Employee104943,Surgery,Surgical Tech,32,Female,Single,Bachelor's Degree,NJ,Jersey City,2015-11-12,,No,4650.0,55800.0,1,2.0,1,Yes,13.8,2,40
110155,Employee110155,Surgery,Surgical Tech,21,Male,Single,Bachelor's Degree,MA,Springfield,2023-04-10,,No,5083.33,61000.0,3,4.0,2,No,8.4,2,28
113596,Employee113596,HUMAN RESOURCES,Recruiter,38,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2021-08-06,,No,5250.0,63000.0,1,2.0,3,No,11.8,2,24
107423,Employee107423,Patient Support,Intake Specialist,31,Male,Divorced,Master's Degree,NJ,Trenton,2019-02-22,,No,8108.33,97300.0,4,1.0,3,No,5.0,4,40
110573,Employee110573,Patient Support,Intake Specialist,48,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2018-09-20,2024-10-14,Yes,7816.67,93800.0,4,1.0,3,Yes,5.1,0,25
108324,Employee108324,Surgery,Surgical Tech,21,Male,Divorced,Master's Degree,PA,Philadelphia,2023-08-07,,No,6266.67,75200.0,2,3.0,4,No,1.5,2,28
101143,Employee101143,Facilities,Maintenance Tech,42,male,Married,High School,PA,Pittsburgh,2019-05-04,2024-06-08,Yes,4583.33,55000.0,2,1.0,2,No,1.4,0,45
100153,Employee100153,Finance,Billing Specialist,35,Male,Single,Master's Degree,PA,Pittsburgh,2014-11-23,,No,9100.0,109200.0,3,2.0,4,No,4.1,3,33
109234,Employee109234,Administration,Records Clerk,47,Female,Single,Bachelor's Degree,CT,Hartford,2023-06-26,,No,5208.33,62500.0,2,2.0,2,Yes,30.0,3,34
111941,Employee111941,Finance,Accountant,36,Female,Married,Master's Degree,PA,Allentown,2020-09-18,,No,5875.0,70500.0,3,2.0,3,No,9.4,1,46
100885,Employee100885,Administration,Admin Assistant,41,male,Divorced,Associate Degree,NY,Albany,2025-01-18,,No,3850.0,46200.0,2,2.0,4,No,3.0,7,12
110019,Employee110019,IT,Network Engineer,34,Male,Single,,NJ,Newark,2024-11-14,,No,6708.33,80500.0,2,2.0,3,Yes,,6,27
112169,Employee112169,HUMAN RESOURCES,Benefits Coordinator,48,Female,Single,Associate Degree,NJ,Jersey City,2019-05-16,2024-07-14,Yes,4150.0,49800.0,2,1.0,2,No,13.9,3,29
113272,Employee113272,IT,Data Analyst,32,Male,Married,Bachelor's Degree,NJ,Newark,2015-10-14,,No,7175.0,86100.0,4,2.0,4,No,14.8,1,48
114467,Employee114467,IT,IT Support,36,Female,Divorced,Bachelor's Degree,MA,Springfield,2025-02-01,2025-10-02,Yes,5000.0,60000.0,4,3.0,4,Yes,27.5,5,29
108013,Employee108013,Pharmacy,Pharmacist,40,Female,Single,Doctorate,MA,Boston,2015-03-03,,No,9350.0,112200.0,3,3.0,3,No,13.7,2,4
108097,Employee108097,Surgery,Anesthesiologist,41,Female,Divorced,Bachelor's Degree,CT,Hartford,2021-11-08,,No,10408.33,124900.0,3,5.0,3,No,9.1,2,27
108255,Employee108255,Lab Services,Lab Manager,44,Female,Single,Associate Degree,MA,Worcester,2018-11-12,,No,10358.33,124300.0,3,3.0,3,No,3.2,0,26
103881,Employee103881,Finance,Billing Specialist,36,Male,Single,Doctorate,MA,Worcester,2020-01-29,2025-06-14,Yes,9141.67,109700.0,2,2.0,3,Yes,21.5,2,36
110040,Employee110040,Surgery,Surgical Tech,49,Male,Single,Associate Degree,PA,Allentown,2019-07-02,2024-09-17,Yes,4633.33,55600.0,3,4.0,2,No,8.3,0,11
109945,Employee109945,Administration,Office Manager,25,Female,Single,Doctorate,PA,Pittsburgh,2014-07-20,2015-06-20,Yes,13116.67,157400.0,3,2.0,3,Yes,21.9,1,11
104160,Employee104160,Finance,Accountant,40,Female,Divorced,Master's Degree,PA,Philadelphia,2017-12-18,,No,5816.67,69800.0,2,2.0,3,No,12.6,0,22
101461,Employee101461,Pharmacy,Pharmacist,21,Female,Single,Bachelor's Degree,MA,Boston,2022-01-18,2023-09-04,Yes,7608.33,91300.0,3,5.0,1,Yes,3.0,2,14
114241,Employee114241,Finance,Accountant,46,Female,Single,Bachelor's Degree,CT,New Haven,2019-09-25,,No,5933.33,71200.0,2,3.0,3,Yes,28.7,2,25
105288,Employee105288,Pharmacy,Pharmacy Technician,44,Male,Married,Master's Degree,NJ,Jersey City,2016-04-19,,No,6016.67,72200.0,2,2.0,3,No,1.0,3,19
104318,Employee104318,Surgery,Surgeon,33,Female,Married,Master's Degree,MA,Springfield,2019-08-26,,No,11408.33,136900.0,4,3.0,1,Yes,4.0,0,0
113359,Employee113359,Surgery,Anesthesiologist,32,Male,Single,Bachelor's Degree,PA,Pittsburgh,2014-05-30,,No,11000.0,132000.0,4,3.0,2,Yes,6.8,0,8
100583,Employee100583,IT,IT Support,57,Male,Married,Bachelor's Degree,PA,Pittsburgh,2021-05-05,2021-12-27,Yes,4833.33,58000.0,4,4.0,3,No,7.2,1,27
105610,Employee105610,Facilities,Custodian,42,Male,Single,Master's Degree,NJ,Trenton,2022-12-12,,No,5691.67,68300.0,3,2.0,2,No,18.0,4,23
114745,Employee114745,IT,IT Support,40,Female,Divorced,Associate Degree,NJ,Newark,2017-10-08,2021-04-22,Yes,4766.67,57200.0,2,1.0,3,No,9.6,2,25
108068,Employee108068,Surgery,Surgical Tech,37,Female,Married,Master's Degree,MA,Worcester,2023-06-19,,No,5158.33,61900.0,3,2.0,2,No,9.6,0,30
104307,Employee104307,Administration,Records Clerk,45,Male,Single,Associate Degree,PA,Philadelphia,2014-08-07,,No,5466.67,65600.0,2,4.0,3,No,3.3,0,41
112605,Employee112605,Lab Services,Lab Technician,40,Male,Married,Master's Degree,MA,Springfield,2022-01-17,,No,4733.33,56800.0,3,3.0,2,No,9.5,2,32
113908,Employee113908,Emergency,ER Nurse,43,Female,Married,Bachelor's Degree,MA,Springfield,2023-06-09,,No,6275.0,75300.0,5,2.0,3,Yes,3.6,3,0
104924,Employee104924,Radiology,Radiologist,40,Female,Married,Master's Degree,NJ,Newark,2022-06-12,,No,11533.33,138400.0,4,4.0,2,Yes,42.4,2,35
108756,Employee108756,Patient Support,Case Manager,33,Female,Single,Bachelor's Degree,NJ,Jersey City,2025-12-24,,No,9783.33,117400.0,1,3.0,3,No,16.1,1,29
110352,Employee110352,Pharmacy,Pharmacy Technician,40,Male,Married,High School,NJ,Jersey City,2023-07-19,,No,3825.0,45900.0,1,3.0,4,Yes,24.3,6,51
111640,Employee111640,Human Resources,Benefits Coordinator,34,Male,Married,Master's Degree,MA,Boston,2016-08-31,,No,6125.0,73500.0,4,3.0,1,No,18.2,4,14
113858,Employee113858,Emergency,ER Physician,40,Female,Single,Bachelor's Degree,PA,Pittsburgh,2019-01-13,,No,10325.0,123900.0,3,3.0,2,Yes,3.9,3,0
103860,Employee103860,Emergency,ER Physician,31,Male,Married,High School,NY,Buffalo,2015-02-14,,No,9908.33,118900.0,3,2.0,3,No,2.8,0,22
101702,Employee101702,Lab Services,Phlebotomist,26,Male,Married,Bachelor's Degree,CT,Hartford,2018-09-13,,No,5300.0,63600.0,3,2.0,3,No,4.0,1,29
111887,Employee111887,Patient Support,Patient Coordinator,38,Male,Married,High School,NY,Albany,2025-12-23,,No,3616.67,43400.0,1,3.0,1,No,1.0,3,11
102924,Employee102924,Finance,Financial Analyst,31,Female,Divorced,High School,NJ,Newark,2018-03-11,,No,6950.0,83400.0,5,2.0,3,Yes,1.5,5,0
105977,Employee105977,Pharmacy,Pharmacy Technician,28,Male,Married,Associate Degree,PA,Philadelphia,2025-03-07,,No,3366.67,40400.0,3,1.0,4,No,2.8,0,17
107122,Employee107122,Pharmacy,Pharmacy Technician,29,Female,Single,Associate Degree,NJ,Trenton,2015-02-19,,No,4908.33,58900.0,2,2.0,2,No,20.0,0,5
107661,Employee107661,Pharmacy,Pharmacist,32,Male,Single,Associate Degree,CT,Hartford,2021-11-08,,No,7008.33,84100.0,3,3.0,4,No,30.6,1,26
105623,Employee105623,Radiology,Radiologist,28,Male,Divorced,Bachelor's Degree,NY,Albany,2021-04-24,2024-08-13,Yes,10483.33,125800.0,2,2.0,1,No,39.4,3,27
101944,Employee101944,Facilities,Maintenance Tech,26,Male,Single,Associate Degree,MA,Worcester,2022-02-09,,No,4883.33,58600.0,1,3.0,4,No,3.9,3,40
111243,Employee111243,Human Resources,Recruiter,28,Male,Single,Bachelor's Degree,PA,Philadelphia,2015-10-09,,No,5766.67,69200.0,3,3.0,4,No,5.1,6,27
108101,Employee108101,Emergency,ER Nurse,40,Female,Single,Master's Degree,PA,Allentown,2016-01-11,,No,7350.0,88200.0,2,4.0,3,No,7.2,2,56
104927,Employee104927,Patient Support,Intake Specialist,54,Male,Single,Bachelor's Degree,MA,Springfield,2019-02-02,,No,7783.33,93400.0,2,1.0,3,Yes,34.6,3,42
114236,Employee114236,Finance,Accountant,38,Female,Divorced,Associate Degree,MA,Worcester,2016-07-26,,No,5133.33,61600.0,5,1.0,4,No,5.6,1,44
100969,Employee100969,Finance,Billing Specialist,46,Male,Divorced,Associate Degree,MA,Worcester,2016-05-14,,No,7050.0,84600.0,4,2.0,4,Yes,14.1,2,30
107682,Employee107682,Pharmacy,Pharmacist,41,Male,Married,Bachelor's Degree,MA,Springfield,2015-08-24,,No,7991.67,95900.0,3,1.0,1,No,3.7,1,15
105174,Employee105174,Surgery,Surgeon,36,female,Married,Master's Degree,NY,Rochester,2021-02-16,,No,11133.33,133600.0,2,1.0,2,No,3.4,3,47
105007,Employee105007,Facilities,Custodian,43,Non-Binary,Married,High School,PA,Pittsburgh,2017-05-13,,No,4941.67,59300.0,4,3.0,4,No,46.1,2,18
100496,Employee100496,Radiology,Radiologic Technologist,23,Non-Binary,Divorced,Associate Degree,CT,Hartford,2014-12-29,2021-06-21,Yes,6791.67,81500.0,2,1.0,3,No,12.7,2,42
109969,Employee109969,Emergency,Paramedic,23,Male,Single,Master's Degree,MA,Worcester,2015-07-21,,No,6158.33,73900.0,3,4.0,3,No,1.8,3,1
104416,Employee104416,Human Resources,HR Generalist,67,Male,Single,Master's Degree,PA,Allentown,2015-06-05,,No,5625.0,67500.0,3,1.0,2,No,8.8,2,35
110373,Employee110373,Administration,Office Manager,46,Female,Divorced,High School,NY,Albany,2014-11-04,,No,10491.67,125900.0,2,2.0,3,Yes,2.5,1,15
104657,Employee104657,Nursing,Charge Nurse,21,Non-Binary,Divorced,Master's Degree,MA,Worcester,2025-08-30,,No,7666.67,92000.0,3,2.0,2,Yes,10.5,3,26
100206,Employee100206,Facilities,Maintenance Tech,38,Male,Divorced,High School,NY,Syracuse,2020-10-11,,No,3850.0,46200.0,5,1.0,4,Yes,1.0,6,42
113848,Employee113848,Administration,Admin Assistant,35,Male,Single,Bachelor's Degree,NY,Albany,2025-05-15,,No,4950.0,59400.0,3,2.0,1,No,33.8,2,12
113331,Employee113331,IT,Systems Analyst,37,Male,Married,Associate Degree,NY,Buffalo,2023-04-06,,No,7716.67,92600.0,1,4.0,2,No,24.2,4,27
110372,Employee110372,Radiology,Imaging Specialist,37,Non-Binary,Married,Bachelor's Degree,NJ,Trenton,2019-11-21,,No,7150.0,85800.0,3,2.0,4,No,8.0,4,26
112526,Employee112526,Finance,Billing Specialist,46,Female,Divorced,Master's Degree,CT,New Haven,2019-09-04,,No,7891.67,94700.0,3,3.0,2,No,1.7,2,35
107352,Employee107352,Lab Services,Lab Manager,39,Female,Divorced,Master's Degree,NJ,Jersey City,2023-08-23,,No,10850.0,130200.0,2,4.0,3,No,17.0,4,37
101635,Employee101635,IT,Systems Analyst,27,Female,Divorced,High School,MA,Worcester,2025-01-04,,No,5883.33,70600.0,3,2.0,4,No,1.0,1,40
110659,Employee110659,Pharmacy,Pharmacy Technician,36,Female,Single,Bachelor's Degree,NJ,Jersey City,2019-03-21,,No,5308.33,63700.0,1,1.0,3,No,5.6,2,45
113231,Employee113231,Lab Services,Phlebotomist,31,Female,Single,Bachelor's Degree,NJ,Newark,2019-03-19,,No,4800.0,57600.0,3,2.0,1,No,1.0,2,25
105862,Employee105862,Lab Services,Lab Manager,26,Male,Divorced,Doctorate,NJ,Jersey City,2024-09-28,,No,11516.67,138200.0,3,3.0,2,No,16.4,1,41
105789,Employee105789,Surgery,Surgical Tech,46,Female,Married,Bachelor's Degree,CT,New Haven,2016-10-22,,No,5350.0,64200.0,3,4.0,3,Yes,14.5,2,41
104709,Employee104709,Finance,Billing Specialist,42,Female,Single,Master's Degree,NJ,Trenton,2017-01-24,,No,7883.33,94600.0,3,3.0,3,No,2.6,3,52
102425,Employee102425,Pharmacy,Pharmacy Technician,22,Female,Divorced,Master's Degree,CT,New Haven,2023-12-22,,No,5733.33,68800.0,1,1.0,2,Yes,2.4,4,42
101758,Employee101758,Human Resources,Benefits Coordinator,27,Male,Divorced,High School,CT,Stamford,2023-12-26,,No,4866.67,58400.0,1,2.0,1,No,36.5,4,51
111166,Employee111166,Pharmacy,Pharmacy Technician,25,Male,Divorced,Bachelor's Degree,MA,Boston,2015-06-01,,No,4991.67,59900.0,5,3.0,3,No,2.6,3,35
104246,Employee104246,Radiology,Radiologic Technologist,34,Male,Single,Bachelor's Degree,PA,Philadelphia,2025-03-20,,No,6075.0,72900.0,4,1.0,2,No,1.0,3,21
108185,Employee108185,Nursing,Staff Nurse,38,Female,Single,Master's Degree,NJ,Trenton,2024-07-21,,No,6400.0,76800.0,3,2.0,3,No,17.6,1,0
113748,Employee113748,Surgery,Surgeon,24,Male,Married,High School,NJ,Newark,2018-03-15,2019-04-16,Yes,9766.67,117200.0,4,2.0,3,No,3.6,5,18
107062,Employee107062,Lab Services,Lab Manager,27,Female,Married,Bachelor's Degree,PA,Pittsburgh,2023-09-18,,No,10483.33,125800.0,2,3.0,3,No,19.0,0,43
113033,Employee113033,Patient Support,Patient Coordinator,43,Female,,,PA,Pittsburgh,2019-06-22,,No,4966.67,59600.0,2,,3,No,,0,25
102135,Employee102135,Surgery,Surgical Tech,52,Female,Married,Bachelor's Degree,CT,Hartford,2015-05-02,,No,5391.67,64700.0,4,2.0,3,Yes,1.0,5,43
112639,Employee112639,IT,Systems Analyst,27,Female,Married,Master's Degree,MA,Boston,2022-10-14,,No,7933.33,95200.0,3,4.0,3,Yes,2.7,3,29
